source_director,target_director
Aziz Mirza,Ken Ghosh
Aziz Mirza,Vipul Amrutlal Shah
Aziz Mirza,Jasbir Bijendra Bhati
Aziz Mirza,Surya S.J.
Aziz Mirza,John Duigan
Aziz Mirza,Fuwad Khan
Aziz Mirza,Karan Johar
Aziz Mirza,Farhan Akhtar
Aziz Mirza,Dharmesh Darshan
Aziz Mirza,Aanand Rai
Aziz Mirza,Imtiaz Ali
Aziz Mirza,Anil Sharma
Aziz Mirza,Raman Kumar
Aziz Mirza,Sunil Kumar Agrawal
Aziz Mirza,Kedar Shinde
Aziz Mirza,Shyam Benegal
Aziz Mirza,David Dhawan
Aziz Mirza,Sanjay Dayma
Aziz Mirza,Sachin Kundalkar
Aziz Mirza,Abhishek Chaubey
Aziz Mirza,Amaan Khan
Aziz Mirza,Shelly Chopra Dhar
Aziz Mirza,Mahesh Bhatt
Aziz Mirza,Rohit Shetty
Aziz Mirza,Gurudev Bhalla
Aziz Mirza,Zoya Akhtar
Aziz Mirza,Mukul Anand
Aziz Mirza,Mikhil Musale
Aziz Mirza,Renzil D'Silva
Aziz Mirza,Sujoy Ghosh
Aziz Mirza,Harry Baweja
Aziz Mirza,Lasse Hallström
Aziz Mirza,Samir Karnik
Aziz Mirza,Mandeep Kumar
Aziz Mirza,Santosh Sivan
Aziz Mirza,Krishna Vamshi
Aziz Mirza,Amol Palekar
Aziz Mirza,Shashilal K. Nair
Aziz Mirza,Saket Chaudhary
Aziz Mirza,Eeshwar Nivas
Aziz Mirza,Sooraj R. Barjatya
Aziz Mirza,Mastan Alibhai Burmawalla
Aziz Mirza,Khalid Mohamed
Aziz Mirza,Milind Dhaimade
Aziz Mirza,Praveen Nischol
Aziz Mirza,Gurinder Chadha
Aziz Mirza,Umesh Ghadge
Aziz Mirza,Amit Rai
Laxman Utekar,Ananth Narayan Mahadevan
Laxman Utekar,Leena Yadav
Laxman Utekar,Tarun Mansukhani
Laxman Utekar,Vishal Mishra
Laxman Utekar,Shanker Raman
Laxman Utekar,Robbie Grewal
Laxman Utekar,Prakash Balwant Saini
Laxman Utekar,Rohit Shetty
Tom Hooper,Ritesh Batra
Tom Hooper,Drake Doremus
Tom Hooper,Andrew Bujalski
Tom Hooper,Simon Wells
Tom Hooper,Troy Nixey
Tom Hooper,Sarah Gavron
Tom Hooper,Tom Ford
Tom Hooper,Lilly Wachowski
Tom Hooper,Lana Wachowski
Tom Hooper,Ruben Fleischer
Tom Hooper,Simon Curtis
Tom Hooper,David Michôd
Tom Hooper,Adam Shankman
Tom Hooper,James Ivory
Tom Hooper,Florian Henckel von Donnersmarck
Tom Hooper,Rob Burnett
Tom Hooper,Jennifer Phang
Tom Hooper,Alex Garland
Tom Hooper,Bruce Robinson
Tom Hooper,Pamela Romanowsky
Tom Hooper,Paul Andrew Williams
Tom Hooper,Rob Marshall
Tom Hooper,Yorgos Lanthimos
Tom Hooper,Alan Rickman
Tom Hooper,Dennie Gordon
Tom Hooper,Max Lang
Tom Hooper,Jani Lachauer
Tom Hooper,Neil Armfield
Tom Hooper,Jeffrey Nachmanoff
Tom Hooper,Tim Burton
Tom Hooper,Zack Snyder
Tom Hooper,Tom Tykwer
Tom Hooper,Jonathan Levine
Tom Hooper,Sally Potter
Tom Hooper,Gurinder Chadha
Tom Hooper,Julius Avery
Tom Hooper,Allen Hughes
Mary Harron,Ava DuVernay
Mary Harron,Martin Zandvliet
Mary Harron,Paul Weitz
Mary Harron,Kurt Wimmer
Mary Harron,David Fincher
Mary Harron,Jocelyn Moorhouse
Mary Harron,Wolfgang Petersen
Mary Harron,Lars von Trier
Mary Harron,Mark Williams
Mary Harron,Andy Serkis
Mary Harron,Scott Cooper
Mary Harron,Gregory Hoblit
Mary Harron,Duncan Jones
Mary Harron,Tommy O'Haver
Mary Harron,George Clooney
Mary Harron,Rian Johnson
Mary Harron,David O. Russell
Mary Harron,Lee Tamahori
Mary Harron,Paul Schrader
Mary Harron,Jean-Marc Vallée
Baljit Singh Deo,Parveen Kumar
Baljit Singh Deo,Rohit Jugraj
Baljit Singh Deo,Simranjit Singh Hundal
Baljit Singh Deo,Amarpreet G S Chabbra
Baljit Singh Deo,Atharv Baluja
Baljit Singh Deo,Smeep Kang
Baljit Singh Deo,Nidhi Sharma
Baljit Singh Deo,Jagdeep Sidhu
Baljit Singh Deo,Vijay Kumar Arora
Baljit Singh Deo,Mukesh Vohra
Baljit Singh Deo,Sunil Thakur
Baljit Singh Deo,Rai Yuvraj Bains
Baljit Singh Deo,Manav Shah
Baljit Singh Deo,Anurag Singh
Baljit Singh Deo,Pankaj Batra
Kevin Reynolds,Rob Cohen
Kevin Reynolds,David Soren
Kevin Reynolds,Phillip Noyce
Kevin Reynolds,Craig Brewer
Kevin Reynolds,Lee Tamahori
Kevin Reynolds,Gregory Hoblit
Kevin Reynolds,Thomas Carter
Kevin Reynolds,Kyle Newman
Kevin Reynolds,Dan Bush
Kevin Reynolds,Ian Nelms
Kevin Reynolds,Wally Pfister
Kevin Reynolds,Brad Bird
Indrajit Nattoji,Sohail Tatari
Indrajit Nattoji,Vishal Bhardwaj
Indrajit Nattoji,Chandan Arora
Indrajit Nattoji,Remo D'Souza
Indrajit Nattoji,Abhinay Deo
Indrajit Nattoji,Nicholas Kharkongor
Indrajit Nattoji,Reema Kagti
Indrajit Nattoji,Ribhu Dasgupta
Indrajit Nattoji,Sudhir Mishra
Indrajit Nattoji,Satish Rajwade
Indrajit Nattoji,Tigmanshu Dhulia
Indrajit Nattoji,Tariq Khan
Indrajit Nattoji,Samar Khan
Indrajit Nattoji,Suparn Verma
Mahin Ibrahim,David Soren
Mahin Ibrahim,Ryan Murphy
Mahin Ibrahim,Gus Van Sant
Mahin Ibrahim,Joel Coen
Mahin Ibrahim,Ethan Coen
Mahin Ibrahim,John Dahl
Mahin Ibrahim,James Wan
Mahin Ibrahim,Justin Kelly
Mahin Ibrahim,Robert Kouba
Mahin Ibrahim,Harmony Korine
Mahin Ibrahim,Pamela Romanowsky
Mahin Ibrahim,William Eubank
Mahin Ibrahim,Will Eubank
Mahin Ibrahim,Brandon Somerhalder
Mahin Ibrahim,Sarah Kruchowski
Mahin Ibrahim,Jeremy David White
Mahin Ibrahim,Jon YonKondy
Mahin Ibrahim,Dan Bush
Mahin Ibrahim,Dave Dorsey
Mahin Ibrahim,Bobby Farrelly
Mahin Ibrahim,Simon Savelyev
Mahin Ibrahim,Werner Herzog
Mahin Ibrahim,Mark Osborne
Mahin Ibrahim,Rolfe Kanefsky
Mahin Ibrahim,Vanita Shastry
Mahin Ibrahim,Austin Kolodney
Mahin Ibrahim,Xu Zhang
Mahin Ibrahim,Mark Rosman
Mahin Ibrahim,Lauren Hoekstra
Pete Travis,Ryan Coogler
Pete Travis,Rob Cohen
Pete Travis,John Crowley
Pete Travis,Rusty Cundieff
Pete Travis,Andrzej Bartkowiak
Pete Travis,Neill Blomkamp
Pete Travis,John Luessenhop
Pete Travis,David Ayer
Pete Travis,Steven Spielberg
Pete Travis,Raja Gosnell
Pete Travis,David Fincher
Pete Travis,Brett Ratner
Pete Travis,Neil Jordan
Pete Travis,James Duffy
Pete Travis,Will Graham
Pete Travis,Noam Murro
Pete Travis,Dean Wright
Pete Travis,Anthony Russo
Pete Travis,Patrik Forsberg
Pete Travis,Jeffrey Nachmanoff
Pete Travis,Mani Ratnam
Pete Travis,Benedict Andrews
Pete Travis,Jonathan van Tulleken
Pete Travis,Steve Carr
Pete Travis,Lawrence Kasdan
Pete Travis,Kazuaki Kiriya
Pete Travis,Joe Russo
Pete Travis,David M. Rosenthal
Isaac Florentine,Gabe Ibáñez
Isaac Florentine,Alain Desrochers
Isaac Florentine,Robert Rodriguez
Isaac Florentine,Antoine Fuqua
Isaac Florentine,Jon Gunn
Isaac Florentine,Ian Nelms
Isaac Florentine,Paul Solet
Isaac Florentine,Rick Benattar
Isaac Florentine,Taika Waititi
Isaac Florentine,Michael Radford
Isaac Florentine,Evan Katz
Isaac Florentine,Michael Cuesta
Isaac Florentine,Sarah Smith
Isaac Florentine,Martin Campbell
Steven C. Miller,John Luessenhop
Steven C. Miller,Richard Donner
Steven C. Miller,Robert Rodriguez
Steven C. Miller,Brian A. Miller
Steven C. Miller,Antoine Fuqua
Steven C. Miller,Mike Judge
Steven C. Miller,Andy Goddard
Andy Serkis,Danny Boyle
Andy Serkis,James McTeigue
Andy Serkis,Steven Spielberg
Andy Serkis,Andy Goddard
Andy Serkis,Woody Allen
Andy Serkis,Kurt Wimmer
Andy Serkis,Taika Waititi
Andy Serkis,David Leveaux
Andy Serkis,Hiromasa Yonebayashi
Andy Serkis,David O. Russell
Andy Serkis,Peter Jackson
Andy Serkis,Anthony Minghella
Andy Serkis,Alejandro G. Iñárritu
Andy Serkis,Guy Ritchie
Andy Serkis,Anthony Russo
Andy Serkis,Scott Cooper
Andy Serkis,Richard Curtis
Andy Serkis,Susanne Bier
Andy Serkis,Joe Russo
Rajesh Mapuskar,Anees Bazmee
Rajesh Mapuskar,Milan Luthria
Rajesh Mapuskar,Rakeysh Omprakash Mehra
Rajesh Mapuskar,Shakun Batra
Rajesh Mapuskar,Mastan Alibhai Burmawalla
Rajesh Mapuskar,Mikhil Musale
Rajesh Mapuskar,Tarun Mansukhani
Rajesh Mapuskar,Raj Kumar Gupta
Rajesh Mapuskar,Vivek Agnihotri
Rajesh Mapuskar,Umesh Shukla
Rajesh Mapuskar,David Dhawan
Rajesh Mapuskar,Ribhu Dasgupta
Rajesh Mapuskar,Fuwad Khan
Rajesh Mapuskar,Faraz Haider
Rajesh Mapuskar,Kaizad Gustad
Rajesh Mapuskar,Mani Ratnam
Rajesh Mapuskar,Sujoy Ghosh
Rajesh Mapuskar,Sanjay Jadhav
Rajesh Mapuskar,Abhinay Deo
Rajesh Mapuskar,Rohit Shetty
Rajesh Mapuskar,Partho Ghosh
Rajesh Mapuskar,Amit Rai
Rajesh Mapuskar,Farhan Akhtar
Rajesh Mapuskar,Reema Kagti
Rajesh Mapuskar,Prawal Raman
Rajesh Mapuskar,Amaan Khan
Pooja Bhatt,Umesh Mehra
Pooja Bhatt,Latif Faiziyev
Pooja Bhatt,Param Gill
Pooja Bhatt,Meenu Gaur
Pooja Bhatt,Kaizad Gustad
Pooja Bhatt,Shivam Nair
Pooja Bhatt,Nila Madhab Panda
Pooja Bhatt,Yasir Nawaz
Pooja Bhatt,Balu Mahendra
Pooja Bhatt,Satish Kaushik
Pooja Bhatt,Shravan Kumar
Pooja Bhatt,Imtiaz Ali
Pooja Bhatt,Shirish Kunder
Pooja Bhatt,Sujoy Ghosh
Pooja Bhatt,Farjad Nabi
Pooja Bhatt,Ahsan Rahim
Pooja Bhatt,Vipul Amrutlal Shah
Pooja Bhatt,Suparn Verma
Pooja Bhatt,Amit Rai
Pooja Bhatt,Pankaj Batra
Pooja Bhatt,Remo D'Souza
Pooja Bhatt,Ashish R. Mohan
Pooja Bhatt,Apoorva Lakhia
Nicolás López,Eli Roth
Nicolás López,Anthony Scott Burns
Nicolás López,Adam Egypt Mortimer
Nicolás López,Kevin Kolsch
Nicolás López,Dennis Widmyer
Nicolás López,Nicholas McCarthy
Andrew Douglas,Troy Miller
Andrew Douglas,Gilles Paquet-Brenner
Andrew Douglas,David Soren
Andrew Douglas,Byron Howard
Andrew Douglas,Rusty Cundieff
Andrew Douglas,Michael Bay
Andrew Douglas,Robert Rodriguez
Andrew Douglas,Brett Ratner
Andrew Douglas,Steve Carr
Andrew Douglas,Gerard Barrett
Andrew Douglas,Jonathan Levine
Andrew Douglas,Anna Boden
Andrew Douglas,Ryan Fleck
Andrew Douglas,Atom Egoyan
Andrew Douglas,Andrew Fleming
Andrew Douglas,Steve Boettcher
Andrew Douglas,Danny Leiner
Andrew Douglas,James Duffy
Andrew Douglas,Will Graham
Andrew Douglas,Patrik Forsberg
Andrew Douglas,Jonathan van Tulleken
Andrew Douglas,Anthony Minghella
Andrew Douglas,Tarsem Singh
David Soren,Kevin R. Adams
David Soren,Joe Ksander
David Soren,Rob Cohen
David Soren,Ava DuVernay
David Soren,Troy Miller
David Soren,Michael Bay
David Soren,Kyle Newman
David Soren,Akiva Schaffer
David Soren,Todd Phillips
David Soren,Danny Leiner
David Soren,M. Night Shyamalan
David Soren,Tamara Jenkins
David Soren,Paul Haggis
David Soren,David E. Talbert
David Soren,Steve Boettcher
David Soren,Andrew Fleming
David Soren,Sofia Coppola
David Soren,Brad Bird
David Soren,Brandon Somerhalder
David Soren,Ryan Murphy
David Soren,Diego Luna
David Soren,Jennifer Phang
David Soren,Ben Young
David Soren,Jared Stern
David Soren,Ari Folman
David Soren,Phillip Noyce
David Soren,Mark Osborne
David Soren,Thomas Carter
David Soren,Tarsem Singh
David Soren,Austin Kolodney
David Soren,Neal Brennan
David Soren,Craig Brewer
David Soren,Bruce Robinson
David Soren,Atom Egoyan
David Soren,Philip G. Atwell
David Soren,John Lee Hancock
David Soren,Ryan Fleck
David Soren,Peter Segal
David Soren,John Michael McDonagh
David Soren,Adam McKay
David Soren,Franck Ekinci
David Soren,Dave Dorsey
David Soren,Lee Tamahori
David Soren,Xu Zhang
David Soren,Ari Sandel
David Soren,Anna Boden
David Soren,Shawn Levy
David Soren,Peyton Reed
David Soren,Jon M. Chu
David Soren,Peter Hutchings
David Soren,Jon YonKondy
David Soren,Greg Mottola
David Soren,Jason Winer
David Soren,David Ayer
David Soren,Dash Shaw
David Soren,Alexandre Espigares
Ben Palmer,Lone Scherfig
Ben Palmer,Randall Lobb
Ben Palmer,David Cronenberg
Ben Palmer,Chris Renaud
Ben Palmer,Dominic Sena
Ben Palmer,Sam Taylor-Johnson
Ben Palmer,Ron Howard
Ben Palmer,André Øvredal
Ben Palmer,Steven Spielberg
Ben Palmer,Max Lang
Ben Palmer,Ric Roman Waugh
Ben Palmer,Jani Lachauer
Ben Palmer,Phyllida Lloyd
John Musker,Jesse V. Johnson
John Musker,Ava DuVernay
John Musker,Michael D. Black
John Musker,Craig Brewer
John Musker,Leo Riley
John Musker,Rusty Cundieff
John Musker,Darin Scott
John Musker,Paul Haggis
John Musker,Eric Radomski
John Musker,Simon Wells
John Musker,Shane Acker
John Musker,Gregory Hoblit
John Musker,Brett Ratner
John Musker,Neil Jordan
John Musker,Lilly Wachowski
John Musker,Lana Wachowski
John Musker,Bob Hercules
John Musker,Marc Forster
John Musker,Steve Carr
John Musker,Victor Cook
John Musker,Sam Liu
John Musker,Frank Paur
John Musker,Peggy Holmes
John Musker,Phil Johnston
John Musker,Rich Moore
John Musker,James Duffy
John Musker,Will Graham
John Musker,Larry Latham
John Musker,Patrik Forsberg
John Musker,Jeff Gill
John Musker,Tom Tykwer
John Musker,Wayne Orr
John Musker,Jonathan van Tulleken
John Musker,Rob Silvestri
John Musker,Andy Fickman
John Musker,David Grossman
John Musker,Eondeok Han
John Musker,Steve Hickner
John Musker,Paul Reubens
John Musker,Greg Richardson
John Musker,John A. Davis
Vinay Sapru,Umesh Mehra
Vinay Sapru,Latif Faiziyev
Vinay Sapru,Vivek Wagh
Vinay Sapru,Anees Bazmee
Vinay Sapru,Madhur Bhandarkar
Vinay Sapru,Ananth Narayan Mahadevan
Vinay Sapru,Sanjiv Jaiswal
Vinay Sapru,Radhika Rao
Vinay Sapru,Aanand Rai
Vinay Sapru,Umesh Shukla
Vinay Sapru,Sooraj R. Barjatya
Vinay Sapru,Mani Ratnam
Vinay Sapru,Shirish Kunder
Vinay Sapru,Prem Soni
Vinay Sapru,Suparn Verma
Vinay Sapru,David Dhawan
Vinay Sapru,Sachin Yardi
Gauravv K Chawla,Qaushiq Mukherjee
Gauravv K Chawla,Onir
Gauravv K Chawla,Umesh Mehra
Gauravv K Chawla,Milan Luthria
Gauravv K Chawla,Sohail Tatari
Gauravv K Chawla,Vishal Bhardwaj
Gauravv K Chawla,Renzil D'Silva
Gauravv K Chawla,Kabir Khan
Gauravv K Chawla,Mastan Alibhai Burmawalla
Gauravv K Chawla,Prakash Jha
Gauravv K Chawla,Zoya Akhtar
Gauravv K Chawla,Karan Johar
Gauravv K Chawla,Sudhir Mishra
Gauravv K Chawla,Pia Sukanya
Gauravv K Chawla,Imtiaz Ali
Gauravv K Chawla,Hemant Gaba
Gauravv K Chawla,Pratim D. Gupta
Gauravv K Chawla,Nalan Kumarasamy
Gauravv K Chawla,Sandeep Mohan
Gauravv K Chawla,Rajshree Ojha
Gauravv K Chawla,Raja Sen
Gauravv K Chawla,Suparn Verma
Gauravv K Chawla,Sriram Raghavan
Gauravv K Chawla,Farhan Akhtar
Gauravv K Chawla,R. Balki
Gauravv K Chawla,Pa. Ranjith
Gauravv K Chawla,Sooraj R. Barjatya
Gauravv K Chawla,Prawal Raman
Gauravv K Chawla,Gurinder Chadha
Gauravv K Chawla,Chandrakant Kulkarni
Ken Ghosh,Umesh Mehra
Ken Ghosh,Milan Luthria
Ken Ghosh,Vishal Bhardwaj
Ken Ghosh,Dharmesh Darshan
Ken Ghosh,Aditya Sarpotdar
Ken Ghosh,Gurudev Bhalla
Ken Ghosh,Sooraj R. Barjatya
Ken Ghosh,Partho Ghosh
Ken Ghosh,Raman Kumar
Ken Ghosh,David Dhawan
Ken Ghosh,Sanjay Dayma
Ken Ghosh,Mandeep Kumar
Ken Ghosh,Abhishek Chaubey
Ken Ghosh,Kabir Sadanand
Vipul Amrutlal Shah,Michael J. Bassett
Vipul Amrutlal Shah,Nagesh Kukunoor
Vipul Amrutlal Shah,Satish Kaushik
Vipul Amrutlal Shah,Anees Bazmee
Vipul Amrutlal Shah,Milan Luthria
Vipul Amrutlal Shah,Rakeysh Omprakash Mehra
Vipul Amrutlal Shah,Shashanka Ghosh
Vipul Amrutlal Shah,Renzil D'Silva
Vipul Amrutlal Shah,Chandan Arora
Vipul Amrutlal Shah,Kabir Khan
Vipul Amrutlal Shah,Mastan Alibhai Burmawalla
Vipul Amrutlal Shah,Leena Yadav
Vipul Amrutlal Shah,Lasse Hallström
Vipul Amrutlal Shah,Harry Baweja
Vipul Amrutlal Shah,Umesh Shukla
Vipul Amrutlal Shah,Abhishek Kapoor
Vipul Amrutlal Shah,Prakash Jha
Vipul Amrutlal Shah,Shyam Benegal
Vipul Amrutlal Shah,Anurag Singh
Vipul Amrutlal Shah,Param Gill
Vipul Amrutlal Shah,John Duigan
Vipul Amrutlal Shah,Sachin Yardi
Vipul Amrutlal Shah,Aanand Rai
Vipul Amrutlal Shah,David Dhawan
Vipul Amrutlal Shah,Apoorva Lakhia
Vipul Amrutlal Shah,Paritosh Painter
Vipul Amrutlal Shah,R. Balki
Vipul Amrutlal Shah,Mani Ratnam
Vipul Amrutlal Shah,Tanuja Chandra
Vipul Amrutlal Shah,Gauri Shinde
Vipul Amrutlal Shah,Karan Johar
Vipul Amrutlal Shah,K. Subhash
Vipul Amrutlal Shah,Dharmesh Darshan
Vipul Amrutlal Shah,Farhan Akhtar
Vipul Amrutlal Shah,Kaizad Gustad
Vipul Amrutlal Shah,Imtiaz Ali
Vipul Amrutlal Shah,Shirish Kunder
Vipul Amrutlal Shah,Sanjay Leela Bhansali
Vipul Amrutlal Shah,Farjad Nabi
Vipul Amrutlal Shah,Meenu Gaur
Vipul Amrutlal Shah,Shivam Nair
Vipul Amrutlal Shah,Prabhu Deva
Vipul Amrutlal Shah,Gurudev Bhalla
Vipul Amrutlal Shah,Zoya Akhtar
Vipul Amrutlal Shah,Anil V. Kumar
Vipul Amrutlal Shah,Samir Karnik
Vipul Amrutlal Shah,Mandeep Kumar
Vipul Amrutlal Shah,Munish Bhardwaj
Vipul Amrutlal Shah,Amol Palekar
Vipul Amrutlal Shah,Krish
Vipul Amrutlal Shah,N. Chandra
Vipul Amrutlal Shah,Yasir Nawaz
Vipul Amrutlal Shah,Dharmendra Suresh Desai
Vipul Amrutlal Shah,Prawal Raman
Vipul Amrutlal Shah,Ahsan Rahim
Vipul Amrutlal Shah,Raj Kapoor
Vipul Amrutlal Shah,Gurinder Chadha
Vipul Amrutlal Shah,Amit Rai
J.F. Musial,Roger Allers
J.F. Musial,Michael D. Black
J.F. Musial,Chris Buck
J.F. Musial,Jennifer Lee
J.F. Musial,Patrick Osborne
J.F. Musial,Lauren MacMullan
J.F. Musial,John Kahrs
J.F. Musial,Nathan Greno
J.F. Musial,Byron Howard
J.F. Musial,Stevie Wermers
J.F. Musial,Dean Wellins
J.F. Musial,Kevin Deters
J.F. Musial,Mark Henn
J.F. Musial,Taika Waititi
J.F. Musial,Josh Vietze
Holger Tappe,Rob Cohen
Holger Tappe,Randall Lobb
Holger Tappe,Steven Spielberg
Holger Tappe,Jay Russell
Holger Tappe,Lone Scherfig
Holger Tappe,Kurt Wimmer
Holger Tappe,Mike Newell
Holger Tappe,Paul W.S. Anderson
Holger Tappe,Ridley Scott
M. Night Shyamalan,Wolfgang Petersen
M. Night Shyamalan,Tamara Jenkins
M. Night Shyamalan,Gillian Robespierre
M. Night Shyamalan,Franck Ekinci
M. Night Shyamalan,Jason Reitman
M. Night Shyamalan,John Lee Hancock
M. Night Shyamalan,Jonathan Levine
M. Night Shyamalan,Ron Howard
M. Night Shyamalan,Alexandre Espigares
M. Night Shyamalan,Shawn Levy
M. Night Shyamalan,Ari Folman
M. Night Shyamalan,Mark Osborne
M. Night Shyamalan,John Stockwell
Mohit Suri,Anees Bazmee
Mohit Suri,Vishal Bhardwaj
Mohit Suri,Leena Yadav
Mohit Suri,Remo D'Souza
Mohit Suri,Zoya Akhtar
Mohit Suri,Sudhir Mishra
Mohit Suri,Kaizad Gustad
Mohit Suri,Samar Khan
Mohit Suri,N. Chandra
Mohit Suri,Sriram Raghavan
Anthony Minghella,Clint Eastwood
Anthony Minghella,Kevin MacDonald
Anthony Minghella,Martin Scorsese
Anthony Minghella,Steven Spielberg
Anthony Minghella,Francis Ford Coppola
Anthony Minghella,David Fincher
Anthony Minghella,Terry Gilliam
Anthony Minghella,John Dahl
Anthony Minghella,Woody Allen
Anthony Minghella,Taika Waititi
Anthony Minghella,Jonathan Levine
Anthony Minghella,Richard Kelly
Anthony Minghella,Peter Jackson
Anthony Minghella,Alejandro G. Iñárritu
Anthony Minghella,Guy Ritchie
Jitendra Tiwari,Onir
Jitendra Tiwari,Abhinay Deo
Jitendra Tiwari,Sanjiv Jaiswal
Jitendra Tiwari,Ashu Trikha
Jitendra Tiwari,Aanand Rai
Jitendra Tiwari,Navaniat Singh
Jitendra Tiwari,Sujoy Ghosh
Jitendra Tiwari,Pranav Singh
Jitendra Tiwari,Madhur Bhandarkar
Jitendra Tiwari,Vishal Bhardwaj
Andy Goddard,Oliver Blackburn
Andy Goddard,Lee Tamahori
Andy Goddard,Steven Spielberg
Andy Goddard,Jason Reitman
Andy Goddard,James Wan
Andy Goddard,David Leveaux
Andy Goddard,Joel Schumacher
Andy Goddard,Jorge Blanco
Andy Goddard,Tommy O'Haver
Andy Goddard,Guy Ritchie
Parveen Kumar,Nidhi Sharma
Parveen Kumar,Vijay Kumar Arora
Parveen Kumar,Mukesh Vohra
Parveen Kumar,Sunil Thakur
Parveen Kumar,Rai Yuvraj Bains
Parveen Kumar,Leena Yadav
Parveen Kumar,Kamal Sahani
Parveen Kumar,Manav Shah
Parveen Kumar,Jaivi Dhanda
Parveen Kumar,Simranjit Singh Hundal
Parveen Kumar,Pankaj Batra
Parveen Kumar,Mandeep Kumar
Parveen Kumar,Smeep Kang
Parveen Kumar,Atharv Baluja
Terry Hughes,Will Yapp
Terry Hughes,Lee Tamahori
Terry Hughes,Jorge Blanco
Terry Hughes,David Grossman
Terry Hughes,Terry Gilliam
Terry Hughes,Sarah Smith
Terry Hughes,Roger Graef
Terry Hughes,Terry Jones
Terry Hughes,Jennifer Westcott
Terry Hughes,Phil Nibbelink
Terry Hughes,Simon Wells
Shojiro Nishimi,Rob Cohen
Shojiro Nishimi,Timothy Woodward Jr.
Shojiro Nishimi,Don Michael Paul
Shojiro Nishimi,Robert Rodriguez
Shojiro Nishimi,Steven Brill
Shojiro Nishimi,Bong Joon Ho
Shojiro Nishimi,Frank Coraci
Shojiro Nishimi,Scott Martin
Shojiro Nishimi,Mark Landre Gould
Shojiro Nishimi,Theo Davies
Shojiro Nishimi,Michael Kennedy
David E. Talbert,Barry Sonnenfeld
David E. Talbert,Mark Helfrich
David E. Talbert,Robert Rodriguez
David E. Talbert,Antoine Fuqua
David E. Talbert,Jean-Loup Felicioli
David E. Talbert,Jonathan Levine
David E. Talbert,Kyle Newman
David E. Talbert,Peyton Reed
David E. Talbert,Peter Hewitt
Richard Donner,Robert Rodriguez
Richard Donner,Antoine Fuqua
Richard Donner,Mike Judge
Richard Donner,Sian Heder
Richard Donner,Alexandre Aja
Richard Donner,Brian A. Miller
John Duigan,Nagesh Kukunoor
John Duigan,Rakeysh Omprakash Mehra
John Duigan,Renzil D'Silva
John Duigan,Lasse Hallström
John Duigan,Terry Gilliam
John Duigan,Harry Baweja
John Duigan,Umesh Shukla
John Duigan,Shyam Benegal
John Duigan,Param Gill
John Duigan,Farhan Akhtar
John Duigan,Peyton Reed
John Duigan,Alan Rickman
John Duigan,Gurudev Bhalla
John Duigan,Mani Ratnam
John Duigan,Jesse Peretz
John Duigan,Stephanie Laing
John Duigan,Gurinder Chadha
John Duigan,Werner Herzog
John Duigan,Amit Rai
John Duigan,Samir Karnik
John Duigan,Mandeep Kumar
K. Subhash,Michael J. Bassett
K. Subhash,Umesh Mehra
K. Subhash,Anees Bazmee
K. Subhash,Milan Luthria
K. Subhash,Mastan Alibhai Burmawalla
K. Subhash,Umesh Shukla
K. Subhash,Abhishek Kapoor
K. Subhash,Prakash Jha
K. Subhash,Sachin Yardi
K. Subhash,David Dhawan
K. Subhash,Apoorva Lakhia
K. Subhash,Anil V. Kumar
K. Subhash,Umesh Ghadge
K. Subhash,Krish
K. Subhash,Dharmesh Darshan
K. Subhash,Santosh Sivan
K. Subhash,Mani Ratnam
K. Subhash,Shivam Nair
K. Subhash,Farhan Akhtar
K. Subhash,Saket Chaudhary
K. Subhash,Rohit Shetty
K. Subhash,R. Balki
K. Subhash,Prabhu Deva
K. Subhash,Dharmendra Suresh Desai
K. Subhash,Shirish Kunder
K. Subhash,Amaan Khan
K. Subhash,Sunil Kumar Agrawal
K. Subhash,Suparn Verma
K. Subhash,Surya S.J.
Sofia Coppola,Stacie Passon
Sofia Coppola,Ivan Reitman
Sofia Coppola,Greg Mottola
Sofia Coppola,Byron Howard
Sofia Coppola,Robert Rodriguez
Sofia Coppola,Akiva Schaffer
Sofia Coppola,Sergio Pablos
Sofia Coppola,Peter Segal
Sofia Coppola,Ken Marino
Sofia Coppola,Ruben Fleischer
Sofia Coppola,Simon Curtis
Sofia Coppola,John Lee Hancock
Sofia Coppola,Peter Hutchings
Sofia Coppola,Ben Young
Sofia Coppola,Dash Shaw
Sofia Coppola,Diego Luna
Sofia Coppola,Jon M. Chu
Sofia Coppola,Bobby Farrelly
Sofia Coppola,Robert Smigel
Sofia Coppola,Steve Hickner
Sofia Coppola,Maya Forbes
Mamoru Oshii,Shinji Aramaki
Mamoru Oshii,Koichi Mashimo
Mamoru Oshii,Toshiyuki Kanno
Mamoru Oshii,Koji Sawai
Mamoru Oshii,Yasushi Muraki
Mamoru Oshii,Tomoki Kyoda
Mamoru Oshii,Frank O'Connor
Mamoru Oshii,Hideki Futamura
Chris Weitz,Gilles Paquet-Brenner
Chris Weitz,Drake Doremus
Chris Weitz,Tom Ford
Chris Weitz,Emanuel Hoss-Desmarais
Chris Weitz,Mike Newell
Chris Weitz,Yorgos Lanthimos
Chris Weitz,Fernando Coimbra
Chris Weitz,Paul Weitz
Chris Weitz,Dan Gilroy
Joel Crawford,Greg Mottola
Joel Crawford,Craig Brewer
Joel Crawford,Chris Buck
